"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Nov 17 02:24:42 GMT 2022","Thu Nov 17 02:24:42 GMT 2022","0","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression","","","My first screenshot",""
"passed","Thu Nov 17 02:24:58 GMT 2022","Thu Nov 17 02:25:02 GMT 2022","3612","e2e webkit","src/tests/e2e/order.spec.ts","Tests for Swag","","","test order from the inventory and check out",""
"skipped","Thu Nov 17 02:24:42 GMT 2022","Thu Nov 17 02:24:42 GMT 2022","0","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression","","","second screenshot",""
"passed","Thu Nov 17 02:24:51 GMT 2022","Thu Nov 17 02:24:54 GMT 2022","2715","e2e firefox","src/tests/e2e/order.spec.ts","Tests for Swag","","","test order from the inventory and check out",""
"passed","Thu Nov 17 02:24:21 GMT 2022","Thu Nov 17 02:24:21 GMT 2022","14","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Default with process",""
"passed","Thu Nov 17 02:24:21 GMT 2022","Thu Nov 17 02:24:21 GMT 2022","3","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default",""
"passed","Thu Nov 17 02:24:21 GMT 2022","Thu Nov 17 02:24:21 GMT 2022","2","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with override",""
"skipped","Thu Nov 17 02:24:47 GMT 2022","Thu Nov 17 02:24:47 GMT 2022","129","e2e","src/tests/e2e/order.spec.ts","Tests for Swag","","","test order from the inventory and check out with visual",""
"passed","Thu Nov 17 02:24:21 GMT 2022","Thu Nov 17 02:24:22 GMT 2022","608","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Labels Usage basic test",""
"passed","Thu Nov 17 02:24:22 GMT 2022","Thu Nov 17 02:24:22 GMT 2022","309","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Links Usage basic test",""
"passed","Thu Nov 17 02:24:23 GMT 2022","Thu Nov 17 02:24:23 GMT 2022","195","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Screenshot usage basic test",""
"passed","Thu Nov 17 02:24:24 GMT 2022","Thu Nov 17 02:24:24 GMT 2022","54","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","passing context api test",""
"passed","Thu Nov 17 02:24:21 GMT 2022","Thu Nov 17 02:24:21 GMT 2022","1","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with environment",""
"passed","Thu Nov 17 02:24:24 GMT 2022","Thu Nov 17 02:24:24 GMT 2022","378","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Steps usage basic test",""
"skipped","Thu Nov 17 02:24:54 GMT 2022","Thu Nov 17 02:24:54 GMT 2022","235","e2e firefox","src/tests/e2e/order.spec.ts","Tests for Swag","","","test order from the inventory and check out with visual",""
"passed","Thu Nov 17 02:24:24 GMT 2022","Thu Nov 17 02:24:25 GMT 2022","837","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","intercept me",""
"passed","Thu Nov 17 02:24:23 GMT 2022","Thu Nov 17 02:24:23 GMT 2022","299","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Stories Usage basic test",""
"passed","Thu Nov 17 02:24:43 GMT 2022","Thu Nov 17 02:24:45 GMT 2022","2101","e2e","src/tests/e2e/login-logout.spec.ts","Tests for Swag","","","test logging in and out with standard user",""
"passed","Thu Nov 17 02:24:25 GMT 2022","Thu Nov 17 02:24:42 GMT 2022","16765","functional","src/tests/functional/lighthouse.spec.ts","Sample audit example","","","open browser",""
"skipped","Thu Nov 17 02:25:02 GMT 2022","Thu Nov 17 02:25:02 GMT 2022","293","e2e webkit","src/tests/e2e/order.spec.ts","Tests for Swag","","","test order from the inventory and check out with visual",""
"passed","Thu Nov 17 02:24:48 GMT 2022","Thu Nov 17 02:24:51 GMT 2022","3217","e2e firefox","src/tests/e2e/login-logout.spec.ts","Tests for Swag","","","test logging in and out with standard user",""
