"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 19 02:58:39 GMT 2022","Sat Nov 19 02:58:40 GMT 2022","992","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","intercept me",""
"passed","Sat Nov 19 02:58:37 GMT 2022","Sat Nov 19 02:58:37 GMT 2022","347","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Epics Usage basic test",""
"passed","Sat Nov 19 02:58:37 GMT 2022","Sat Nov 19 02:58:38 GMT 2022","365","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Stories Usage basic test",""
"passed","Sat Nov 19 02:58:35 GMT 2022","Sat Nov 19 02:58:35 GMT 2022","6","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check CI",""
"passed","Sat Nov 19 02:58:35 GMT 2022","Sat Nov 19 02:58:35 GMT 2022","6","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check NODE ENV",""
"passed","Sat Nov 19 02:58:35 GMT 2022","Sat Nov 19 02:58:35 GMT 2022","0","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with environment",""
"passed","Sat Nov 19 02:58:35 GMT 2022","Sat Nov 19 02:58:35 GMT 2022","9","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with environment and override",""
"passed","Sat Nov 19 02:58:40 GMT 2022","Sat Nov 19 02:58:43 GMT 2022","2384","functional","src/tests/functional/codegen-process.spec.ts","Codegen Process to POM @codegen","","","Codegen raw capture of ordering",""
"passed","Sat Nov 19 02:59:28 GMT 2022","Sat Nov 19 02:59:30 GMT 2022","1983","e2e","src/tests/e2e/login-logout.spec.ts","Tests for Swag","","","Logging in and out with standard user",""
"passed","Sat Nov 19 02:58:35 GMT 2022","Sat Nov 19 02:58:35 GMT 2022","5","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check local with process",""
"passed","Sat Nov 19 02:58:45 GMT 2022","Sat Nov 19 02:58:48 GMT 2022","2759","functional","src/tests/functional/codegen-process.spec.ts","Codegen Process to POM @codegen","","","Codegen Phase 2 add POM",""
"passed","Sat Nov 19 02:58:39 GMT 2022","Sat Nov 19 02:58:39 GMT 2022","47","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","passing context api test",""
"passed","Sat Nov 19 02:58:48 GMT 2022","Sat Nov 19 02:58:51 GMT 2022","3046","functional","src/tests/functional/codegen-process.spec.ts","Codegen Process to POM @codegen","","","Codegen Final Phase add Workflow",""
"passed","Sat Nov 19 02:59:30 GMT 2022","Sat Nov 19 02:59:33 GMT 2022","2856","e2e","src/tests/e2e/order.spec.ts","Tests for Swag","","","Order from the inventory and check out",""
"passed","Sat Nov 19 02:59:27 GMT 2022","Sat Nov 19 02:59:28 GMT 2022","866","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression @visual","","","third screenshot",""
"passed","Sat Nov 19 02:59:33 GMT 2022","Sat Nov 19 02:59:38 GMT 2022","4251","e2e","src/tests/e2e/order.spec.ts","Tests for Swag","","","Order from the inventory and check out with visual regression @visual",""
"passed","Sat Nov 19 02:58:36 GMT 2022","Sat Nov 19 02:58:36 GMT 2022","361","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Links Usage basic test",""
"passed","Sat Nov 19 02:58:36 GMT 2022","Sat Nov 19 02:58:37 GMT 2022","348","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Id Usage basic test",""
"passed","Sat Nov 19 02:58:51 GMT 2022","Sat Nov 19 02:58:52 GMT 2022","1289","functional","src/tests/functional/codegen-process.spec.ts","Codegen Process to POM @codegen","","","Codegen Start New",""
"passed","Sat Nov 19 02:58:43 GMT 2022","Sat Nov 19 02:58:45 GMT 2022","2535","functional","src/tests/functional/codegen-process.spec.ts","Codegen Process to POM @codegen","","","Codegen Phase 1 clean up",""
"passed","Sat Nov 19 02:58:38 GMT 2022","Sat Nov 19 02:58:39 GMT 2022","530","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Steps usage basic test",""
"passed","Sat Nov 19 02:59:25 GMT 2022","Sat Nov 19 02:59:25 GMT 2022","728","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression @visual","","","My first screenshot",""
"passed","Sat Nov 19 02:58:35 GMT 2022","Sat Nov 19 02:58:35 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default",""
"passed","Sat Nov 19 02:58:38 GMT 2022","Sat Nov 19 02:58:38 GMT 2022","495","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Screenshot usage basic test",""
"passed","Sat Nov 19 02:59:25 GMT 2022","Sat Nov 19 02:59:27 GMT 2022","1461","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression @visual","","","second screenshot",""
"passed","Sat Nov 19 02:58:35 GMT 2022","Sat Nov 19 02:58:35 GMT 2022","3","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with override",""
"passed","Sat Nov 19 02:59:13 GMT 2022","Sat Nov 19 02:59:25 GMT 2022","11824","functional","src/tests/functional/lighthouse.spec.ts","Lighthouse Sample Audit @lighthouse","","","Sauce Demo landing page",""
"passed","Sat Nov 19 02:58:52 GMT 2022","Sat Nov 19 02:59:13 GMT 2022","20348","functional","src/tests/functional/lighthouse.spec.ts","Lighthouse Sample Audit @lighthouse","","","Angular landing page",""
"passed","Sat Nov 19 02:58:35 GMT 2022","Sat Nov 19 02:58:36 GMT 2022","821","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Labels Usage basic test",""
"passed","Sat Nov 19 02:58:38 GMT 2022","Sat Nov 19 02:58:38 GMT 2022","397","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Attachments Usage basic test",""
"passed","Sat Nov 19 02:58:35 GMT 2022","Sat Nov 19 02:58:35 GMT 2022","19","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Default with process",""
"passed","Sat Nov 19 02:58:39 GMT 2022","Sat Nov 19 02:58:39 GMT 2022","138","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","api test",""
