"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 18 22:29:05 GMT 2022","Fri Nov 18 22:29:05 GMT 2022","232","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","api test",""
"passed","Fri Nov 18 22:29:11 GMT 2022","Fri Nov 18 22:29:13 GMT 2022","2052","functional","src/tests/functional/codegen-process.spec.ts","Codegen Process to POM @codegen","","","Codegen Phase 2 add POM",""
"passed","Fri Nov 18 22:29:33 GMT 2022","Fri Nov 18 22:29:45 GMT 2022","11442","functional","src/tests/functional/lighthouse.spec.ts","Lighthouse Sample Audit @lighthouse","","","Sauce Demo landing page",""
"passed","Fri Nov 18 22:29:04 GMT 2022","Fri Nov 18 22:29:04 GMT 2022","346","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Stories Usage basic test",""
"passed","Fri Nov 18 22:29:03 GMT 2022","Fri Nov 18 22:29:03 GMT 2022","381","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Links Usage basic test",""
"passed","Fri Nov 18 22:29:48 GMT 2022","Fri Nov 18 22:29:49 GMT 2022","1684","e2e","src/tests/e2e/login-logout.spec.ts","Tests for Swag","","","Logging in and out with standard user",""
"passed","Fri Nov 18 22:29:45 GMT 2022","Fri Nov 18 22:29:46 GMT 2022","1178","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression @visual","","","second screenshot",""
"passed","Fri Nov 18 22:29:15 GMT 2022","Fri Nov 18 22:29:16 GMT 2022","975","functional","src/tests/functional/codegen-process.spec.ts","Codegen Process to POM @codegen","","","Codegen Start New",""
"passed","Fri Nov 18 22:29:05 GMT 2022","Fri Nov 18 22:29:06 GMT 2022","130","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","passing context api test",""
"passed","Fri Nov 18 22:29:04 GMT 2022","Fri Nov 18 22:29:05 GMT 2022","356","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Attachments Usage basic test",""
"passed","Fri Nov 18 22:29:01 GMT 2022","Fri Nov 18 22:29:01 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check NODE ENV",""
"passed","Fri Nov 18 22:29:45 GMT 2022","Fri Nov 18 22:29:45 GMT 2022","544","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression @visual","","","My first screenshot",""
"passed","Fri Nov 18 22:29:01 GMT 2022","Fri Nov 18 22:29:01 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default",""
