"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 18 22:31:02 GMT 2022","Fri Nov 18 22:31:02 GMT 2022","5","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check CI",""
"passed","Fri Nov 18 22:31:06 GMT 2022","Fri Nov 18 22:31:07 GMT 2022","615","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","api test",""
"passed","Fri Nov 18 22:31:03 GMT 2022","Fri Nov 18 22:31:04 GMT 2022","1150","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Labels Usage basic test",""
"passed","Fri Nov 18 22:31:04 GMT 2022","Fri Nov 18 22:31:05 GMT 2022","350","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Id Usage basic test",""
"passed","Fri Nov 18 22:31:05 GMT 2022","Fri Nov 18 22:31:06 GMT 2022","335","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Attachments Usage basic test",""
"passed","Fri Nov 18 22:31:05 GMT 2022","Fri Nov 18 22:31:05 GMT 2022","340","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Epics Usage basic test",""
"passed","Fri Nov 18 22:31:05 GMT 2022","Fri Nov 18 22:31:05 GMT 2022","236","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Screenshot usage basic test",""
"passed","Fri Nov 18 22:31:07 GMT 2022","Fri Nov 18 22:31:08 GMT 2022","1023","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","intercept me",""
"passed","Fri Nov 18 22:31:19 GMT 2022","Fri Nov 18 22:31:20 GMT 2022","1201","functional","src/tests/functional/codegen-process.spec.ts","Codegen Process to POM @codegen","","","Codegen Start New",""
"passed","Fri Nov 18 22:31:02 GMT 2022","Fri Nov 18 22:31:02 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with environment",""
"passed","Fri Nov 18 22:31:02 GMT 2022","Fri Nov 18 22:31:02 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default",""
"passed","Fri Nov 18 22:31:02 GMT 2022","Fri Nov 18 22:31:02 GMT 2022","13","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with environment and override",""
"passed","Fri Nov 18 22:31:02 GMT 2022","Fri Nov 18 22:31:02 GMT 2022","5","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check local with process",""
"passed","Fri Nov 18 22:31:02 GMT 2022","Fri Nov 18 22:31:02 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with override",""
"passed","Fri Nov 18 22:31:57 GMT 2022","Fri Nov 18 22:31:59 GMT 2022","2803","e2e","src/tests/e2e/order.spec.ts","Tests for Swag","","","Order from the inventory and check out",""
"passed","Fri Nov 18 22:31:54 GMT 2022","Fri Nov 18 22:31:57 GMT 2022","2150","e2e","src/tests/e2e/login-logout.spec.ts","Tests for Swag","","","Logging in and out with standard user",""
"passed","Fri Nov 18 22:31:59 GMT 2022","Fri Nov 18 22:32:03 GMT 2022","3875","e2e","src/tests/e2e/order.spec.ts","Tests for Swag","","","Order from the inventory and check out with visual regression @visual",""
"passed","Fri Nov 18 22:31:08 GMT 2022","Fri Nov 18 22:31:11 GMT 2022","2849","functional","src/tests/functional/codegen-process.spec.ts","Codegen Process to POM @codegen","","","Codegen raw capture of ordering",""
"passed","Fri Nov 18 22:31:04 GMT 2022","Fri Nov 18 22:31:04 GMT 2022","341","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Links Usage basic test",""
"passed","Fri Nov 18 22:31:02 GMT 2022","Fri Nov 18 22:31:02 GMT 2022","19","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Default with process",""
"passed","Fri Nov 18 22:31:21 GMT 2022","Fri Nov 18 22:31:39 GMT 2022","18307","functional","src/tests/functional/lighthouse.spec.ts","Lighthouse Sample Audit @lighthouse","","","Angular landing page",""
"passed","Fri Nov 18 22:31:39 GMT 2022","Fri Nov 18 22:31:51 GMT 2022","11976","functional","src/tests/functional/lighthouse.spec.ts","Lighthouse Sample Audit @lighthouse","","","Sauce Demo landing page",""
"passed","Fri Nov 18 22:31:02 GMT 2022","Fri Nov 18 22:31:02 GMT 2022","6","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check NODE ENV",""
"passed","Fri Nov 18 22:31:52 GMT 2022","Fri Nov 18 22:31:53 GMT 2022","1359","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression @visual","","","second screenshot",""
"passed","Fri Nov 18 22:31:51 GMT 2022","Fri Nov 18 22:31:52 GMT 2022","599","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression @visual","","","My first screenshot",""
"passed","Fri Nov 18 22:31:05 GMT 2022","Fri Nov 18 22:31:05 GMT 2022","339","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Stories Usage basic test",""
"passed","Fri Nov 18 22:31:14 GMT 2022","Fri Nov 18 22:31:16 GMT 2022","2589","functional","src/tests/functional/codegen-process.spec.ts","Codegen Process to POM @codegen","","","Codegen Phase 2 add POM",""
"passed","Fri Nov 18 22:31:16 GMT 2022","Fri Nov 18 22:31:19 GMT 2022","3065","functional","src/tests/functional/codegen-process.spec.ts","Codegen Process to POM @codegen","","","Codegen Final Phase add Workflow",""
"passed","Fri Nov 18 22:31:07 GMT 2022","Fri Nov 18 22:31:07 GMT 2022","257","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","passing context api test",""
"passed","Fri Nov 18 22:31:53 GMT 2022","Fri Nov 18 22:31:54 GMT 2022","804","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression @visual","","","third screenshot",""
"passed","Fri Nov 18 22:31:06 GMT 2022","Fri Nov 18 22:31:06 GMT 2022","413","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Steps usage basic test",""
"passed","Fri Nov 18 22:31:11 GMT 2022","Fri Nov 18 22:31:13 GMT 2022","2482","functional","src/tests/functional/codegen-process.spec.ts","Codegen Process to POM @codegen","","","Codegen Phase 1 clean up",""
