"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 31 22:53:59 GMT 2024","Fri May 31 22:53:59 GMT 2024","299","functional","","Unit Tests for Allure Reports","","","Epics Usage basic test",""
"skipped","Fri May 31 22:54:17 GMT 2024","Fri May 31 22:54:17 GMT 2024","0","webkit","","Tests for Swag","","","Logging in and out with standard user",""
"passed","Fri May 31 22:53:57 GMT 2024","Fri May 31 22:53:57 GMT 2024","6","unit","","Environment Configuration","","","Check NODE ENV",""
"passed","Fri May 31 22:54:00 GMT 2024","Fri May 31 22:54:01 GMT 2024","366","functional","","Unit Tests for Allure Reports","","","Steps usage basic test",""
"skipped","Fri May 31 22:54:17 GMT 2024","Fri May 31 22:54:17 GMT 2024","0","chromium","","Tests for Swag","","","Order from the inventory and check out",""
"failed","Fri May 31 22:54:14 GMT 2024","Fri May 31 22:54:15 GMT 2024","864","functional","","Tests for Visual Regression @visual","","","second screenshot",""
"passed","Fri May 31 22:53:57 GMT 2024","Fri May 31 22:53:57 GMT 2024","10","unit","","Environment Configuration","","","Check Setup Environment Default with environment and override",""
"failed","Fri May 31 22:54:11 GMT 2024","Fri May 31 22:54:12 GMT 2024","799","functional","","Tests for Visual Regression @visual","","","My first screenshot",""
"passed","Fri May 31 22:53:57 GMT 2024","Fri May 31 22:53:57 GMT 2024","7","unit","","Environment Configuration","","","Check Setup Environment Default with environment",""
"passed","Fri May 31 22:53:57 GMT 2024","Fri May 31 22:53:57 GMT 2024","31","unit","","Environment Configuration","","","Check Default with process",""
"passed","Fri May 31 22:53:57 GMT 2024","Fri May 31 22:53:57 GMT 2024","6","unit","","Environment Configuration","","","Check Setup Environment Default with override",""
"passed","Fri May 31 22:53:57 GMT 2024","Fri May 31 22:53:57 GMT 2024","10","unit","","Environment Configuration","","","Check local with process",""
"skipped","Fri May 31 22:54:17 GMT 2024","Fri May 31 22:54:17 GMT 2024","0","chromium","","Tests for Swag","","","Order from the inventory and check out with visual regression @visual",""
"skipped","Fri May 31 22:54:10 GMT 2024","Fri May 31 22:54:10 GMT 2024","0","functional","","Lighthouse Sample Audit @lighthouse","","","Angular landing page",""
