"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 17 04:19:10 GMT 2022","Thu Nov 17 04:19:10 GMT 2022","0","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with environment",""
"passed","Thu Nov 17 04:19:12 GMT 2022","Thu Nov 17 04:19:12 GMT 2022","364","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Id Usage basic test",""
"passed","Thu Nov 17 04:19:15 GMT 2022","Thu Nov 17 04:19:15 GMT 2022","252","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","passing context api test",""
"passed","Thu Nov 17 04:19:10 GMT 2022","Thu Nov 17 04:19:10 GMT 2022","17","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Default with process",""
"passed","Thu Nov 17 04:19:39 GMT 2022","Thu Nov 17 04:19:40 GMT 2022","853","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression","","","third screenshot @visual",""
"passed","Thu Nov 17 04:19:10 GMT 2022","Thu Nov 17 04:19:10 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default",""
"passed","Thu Nov 17 04:19:10 GMT 2022","Thu Nov 17 04:19:10 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with override",""
"passed","Thu Nov 17 04:19:10 GMT 2022","Thu Nov 17 04:19:10 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check local with process",""
"passed","Thu Nov 17 04:19:11 GMT 2022","Thu Nov 17 04:19:12 GMT 2022","1155","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Labels Usage basic test",""
"passed","Thu Nov 17 04:19:12 GMT 2022","Thu Nov 17 04:19:12 GMT 2022","359","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Links Usage basic test",""
"passed","Thu Nov 17 04:19:14 GMT 2022","Thu Nov 17 04:19:14 GMT 2022","494","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Steps usage basic test",""
"passed","Thu Nov 17 04:19:10 GMT 2022","Thu Nov 17 04:19:10 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check CI",""
"passed","Thu Nov 17 04:19:10 GMT 2022","Thu Nov 17 04:19:10 GMT 2022","5","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check NODE ENV",""
"passed","Thu Nov 17 04:19:12 GMT 2022","Thu Nov 17 04:19:13 GMT 2022","347","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Epics Usage basic test",""
"passed","Thu Nov 17 04:19:46 GMT 2022","Thu Nov 17 04:19:50 GMT 2022","3891","e2e","src/tests/e2e/order.spec.ts","Tests for Swag","","","Order from the inventory and check out with visual regression @visual",""
"passed","Thu Nov 17 04:19:13 GMT 2022","Thu Nov 17 04:19:13 GMT 2022","345","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Stories Usage basic test",""
"passed","Thu Nov 17 04:19:37 GMT 2022","Thu Nov 17 04:19:38 GMT 2022","945","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression","","","My first screenshot @visual",""
"passed","Thu Nov 17 04:19:38 GMT 2022","Thu Nov 17 04:19:39 GMT 2022","1502","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression","","","second screenshot @visual",""
"passed","Thu Nov 17 04:19:43 GMT 2022","Thu Nov 17 04:19:46 GMT 2022","2745","e2e","src/tests/e2e/order.spec.ts","Tests for Swag","","","Order from the inventory and check out",""
"passed","Thu Nov 17 04:19:15 GMT 2022","Thu Nov 17 04:19:16 GMT 2022","1226","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","intercept me",""
"passed","Thu Nov 17 04:19:41 GMT 2022","Thu Nov 17 04:19:43 GMT 2022","2172","e2e","src/tests/e2e/login-logout.spec.ts","Tests for Swag","","","Logging in and out with standard user",""
"passed","Thu Nov 17 04:19:14 GMT 2022","Thu Nov 17 04:19:15 GMT 2022","606","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","api test",""
"passed","Thu Nov 17 04:19:13 GMT 2022","Thu Nov 17 04:19:13 GMT 2022","227","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Screenshot usage basic test",""
"passed","Thu Nov 17 04:19:17 GMT 2022","Thu Nov 17 04:19:37 GMT 2022","20285","functional","src/tests/functional/lighthouse.spec.ts","Sample audit example","","","open browser",""
"passed","Thu Nov 17 04:19:13 GMT 2022","Thu Nov 17 04:19:14 GMT 2022","378","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Attachments Usage basic test",""
"passed","Thu Nov 17 04:19:10 GMT 2022","Thu Nov 17 04:19:10 GMT 2022","7","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with environment and override",""
