"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 18 20:11:18 GMT 2022","Fri Nov 18 20:11:18 GMT 2022","19","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Default with process",""
"passed","Fri Nov 18 20:11:23 GMT 2022","Fri Nov 18 20:11:25 GMT 2022","1296","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","intercept me",""
"passed","Fri Nov 18 20:11:18 GMT 2022","Fri Nov 18 20:11:18 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check local with process",""
"passed","Fri Nov 18 20:11:49 GMT 2022","Fri Nov 18 20:11:51 GMT 2022","2178","e2e","src/tests/e2e/login-logout.spec.ts","Tests for Swag","","","Logging in and out with standard user",""
"passed","Fri Nov 18 20:11:18 GMT 2022","Fri Nov 18 20:11:18 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default",""
"passed","Fri Nov 18 20:11:20 GMT 2022","Fri Nov 18 20:11:20 GMT 2022","363","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Links Usage basic test",""
"passed","Fri Nov 18 20:11:22 GMT 2022","Fri Nov 18 20:11:22 GMT 2022","506","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Steps usage basic test",""
"passed","Fri Nov 18 20:11:23 GMT 2022","Fri Nov 18 20:11:23 GMT 2022","607","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","api test",""
"passed","Fri Nov 18 20:11:18 GMT 2022","Fri Nov 18 20:11:18 GMT 2022","3","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with environment",""
"passed","Fri Nov 18 20:11:20 GMT 2022","Fri Nov 18 20:11:21 GMT 2022","343","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Id Usage basic test",""
"passed","Fri Nov 18 20:11:48 GMT 2022","Fri Nov 18 20:11:48 GMT 2022","870","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression","","","third screenshot @visual",""
"passed","Fri Nov 18 20:11:21 GMT 2022","Fri Nov 18 20:11:21 GMT 2022","381","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Stories Usage basic test",""
"passed","Fri Nov 18 20:11:18 GMT 2022","Fri Nov 18 20:11:18 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check CI",""
"passed","Fri Nov 18 20:11:25 GMT 2022","Fri Nov 18 20:11:45 GMT 2022","20438","functional","src/tests/functional/lighthouse.spec.ts","Sample audit example","","","open browser",""
"passed","Fri Nov 18 20:11:22 GMT 2022","Fri Nov 18 20:11:22 GMT 2022","392","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Attachments Usage basic test",""
"passed","Fri Nov 18 20:11:18 GMT 2022","Fri Nov 18 20:11:18 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with override",""
"passed","Fri Nov 18 20:11:18 GMT 2022","Fri Nov 18 20:11:18 GMT 2022","6","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check NODE ENV",""
"passed","Fri Nov 18 20:11:18 GMT 2022","Fri Nov 18 20:11:18 GMT 2022","12","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with environment and override",""
"passed","Fri Nov 18 20:11:54 GMT 2022","Fri Nov 18 20:11:58 GMT 2022","4009","e2e","src/tests/e2e/order.spec.ts","Tests for Swag","","","Order from the inventory and check out with visual regression @visual",""
"passed","Fri Nov 18 20:11:23 GMT 2022","Fri Nov 18 20:11:23 GMT 2022","253","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","passing context api test",""
"passed","Fri Nov 18 20:11:51 GMT 2022","Fri Nov 18 20:11:54 GMT 2022","2735","e2e","src/tests/e2e/order.spec.ts","Tests for Swag","","","Order from the inventory and check out",""
"passed","Fri Nov 18 20:11:45 GMT 2022","Fri Nov 18 20:11:46 GMT 2022","680","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression","","","My first screenshot @visual",""
"passed","Fri Nov 18 20:11:19 GMT 2022","Fri Nov 18 20:11:20 GMT 2022","1202","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Labels Usage basic test",""
"passed","Fri Nov 18 20:11:21 GMT 2022","Fri Nov 18 20:11:22 GMT 2022","280","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Screenshot usage basic test",""
"passed","Fri Nov 18 20:11:46 GMT 2022","Fri Nov 18 20:11:48 GMT 2022","1458","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression","","","second screenshot @visual",""
"passed","Fri Nov 18 20:11:21 GMT 2022","Fri Nov 18 20:11:21 GMT 2022","375","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Epics Usage basic test",""
