"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 17 03:27:26 GMT 2022","Thu Nov 17 03:27:26 GMT 2022","0","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with environment",""
"passed","Thu Nov 17 03:27:30 GMT 2022","Thu Nov 17 03:27:30 GMT 2022","500","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Steps usage basic test",""
"passed","Thu Nov 17 03:27:32 GMT 2022","Thu Nov 17 03:27:49 GMT 2022","17538","functional","src/tests/functional/lighthouse.spec.ts","Sample audit example","","","open browser",""
"passed","Thu Nov 17 03:27:30 GMT 2022","Thu Nov 17 03:27:32 GMT 2022","1032","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","intercept me",""
"passed","Thu Nov 17 03:27:30 GMT 2022","Thu Nov 17 03:27:30 GMT 2022","252","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","api test",""
"passed","Thu Nov 17 03:28:10 GMT 2022","Thu Nov 17 03:28:12 GMT 2022","2485","e2e","src/tests/e2e/order.spec.ts","Tests for Swag","","","Order from the inventory and check out",""
"passed","Thu Nov 17 03:27:26 GMT 2022","Thu Nov 17 03:27:26 GMT 2022","2","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default",""
"passed","Thu Nov 17 03:27:26 GMT 2022","Thu Nov 17 03:27:26 GMT 2022","2","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with override",""
"passed","Thu Nov 17 03:27:59 GMT 2022","Thu Nov 17 03:28:01 GMT 2022","2133","e2e","src/tests/e2e/login-logout.spec.ts","Tests for Swag","","","Logging in and out with standard user",""
"passed","Thu Nov 17 03:27:26 GMT 2022","Thu Nov 17 03:27:27 GMT 2022","906","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Labels Usage basic test",""
"passed","Thu Nov 17 03:27:28 GMT 2022","Thu Nov 17 03:27:28 GMT 2022","467","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Id Usage basic test",""
"passed","Thu Nov 17 03:27:29 GMT 2022","Thu Nov 17 03:27:29 GMT 2022","378","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Stories Usage basic test",""
"passed","Thu Nov 17 03:27:26 GMT 2022","Thu Nov 17 03:27:26 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check local with process",""
"passed","Thu Nov 17 03:27:29 GMT 2022","Thu Nov 17 03:27:30 GMT 2022","384","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Attachments Usage basic test",""
"passed","Thu Nov 17 03:27:29 GMT 2022","Thu Nov 17 03:27:29 GMT 2022","199","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Screenshot usage basic test",""
"failed","Thu Nov 17 03:28:12 GMT 2022","Thu Nov 17 03:28:15 GMT 2022","3195","e2e","src/tests/e2e/order.spec.ts","Tests for Swag","","","Order from the inventory and check out with visual regression",""
"passed","Thu Nov 17 03:27:26 GMT 2022","Thu Nov 17 03:27:26 GMT 2022","8","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with environment and override",""
"failed","Thu Nov 17 03:27:57 GMT 2022","Thu Nov 17 03:27:59 GMT 2022","1253","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression","","","third screenshot",""
"passed","Thu Nov 17 03:27:26 GMT 2022","Thu Nov 17 03:27:26 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check CI",""
"passed","Thu Nov 17 03:27:26 GMT 2022","Thu Nov 17 03:27:26 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check NODE ENV",""
"failed","Thu Nov 17 03:27:54 GMT 2022","Thu Nov 17 03:27:56 GMT 2022","1956","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression","","","second screenshot",""
"passed","Thu Nov 17 03:27:28 GMT 2022","Thu Nov 17 03:27:29 GMT 2022","446","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Epics Usage basic test",""
"failed","Thu Nov 17 03:27:51 GMT 2022","Thu Nov 17 03:27:52 GMT 2022","1088","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression","","","My first screenshot",""
"passed","Thu Nov 17 03:27:27 GMT 2022","Thu Nov 17 03:27:28 GMT 2022","344","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Links Usage basic test",""
"passed","Thu Nov 17 03:27:26 GMT 2022","Thu Nov 17 03:27:26 GMT 2022","14","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Default with process",""
"passed","Thu Nov 17 03:27:30 GMT 2022","Thu Nov 17 03:27:30 GMT 2022","131","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","passing context api test",""
