"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 06 02:22:04 GMT 2022","Tue Dec 06 02:22:06 GMT 2022","2039","e2e","src/tests/e2e/order.spec.ts","Tests for Swag","","","Order from the inventory and check out",""
"passed","Tue Dec 06 02:21:57 GMT 2022","Tue Dec 06 02:21:57 GMT 2022","506","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression @visual","","","My first screenshot",""
"passed","Tue Dec 06 02:21:15 GMT 2022","Tue Dec 06 02:21:15 GMT 2022","3","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check CI",""
"passed","Tue Dec 06 02:21:29 GMT 2022","Tue Dec 06 02:21:46 GMT 2022","16944","functional","src/tests/functional/lighthouse.spec.ts","Lighthouse Sample Audit @lighthouse","","","Angular landing page",""
"passed","Tue Dec 06 02:21:15 GMT 2022","Tue Dec 06 02:21:16 GMT 2022","633","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Labels Usage basic test",""
"passed","Tue Dec 06 02:21:15 GMT 2022","Tue Dec 06 02:21:15 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default",""
"passed","Tue Dec 06 02:21:15 GMT 2022","Tue Dec 06 02:21:15 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check NODE ENV",""
"passed","Tue Dec 06 02:21:20 GMT 2022","Tue Dec 06 02:21:22 GMT 2022","2001","functional","src/tests/functional/codegen-process.spec.ts","Codegen Process to POM @codegen","","","Codegen raw capture of ordering",""
"passed","Tue Dec 06 02:21:15 GMT 2022","Tue Dec 06 02:21:15 GMT 2022","3","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with environment",""
"passed","Tue Dec 06 02:21:22 GMT 2022","Tue Dec 06 02:21:23 GMT 2022","1911","functional","src/tests/functional/codegen-process.spec.ts","Codegen Process to POM @codegen","","","Codegen Phase 1 clean up",""
"passed","Tue Dec 06 02:21:18 GMT 2022","Tue Dec 06 02:21:18 GMT 2022","598","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Steps usage basic test",""
"passed","Tue Dec 06 02:21:46 GMT 2022","Tue Dec 06 02:21:57 GMT 2022","11283","functional","src/tests/functional/lighthouse.spec.ts","Lighthouse Sample Audit @lighthouse","","","Sauce Demo landing page",""
"passed","Tue Dec 06 02:21:19 GMT 2022","Tue Dec 06 02:21:19 GMT 2022","830","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","intercept me",""
"passed","Tue Dec 06 02:21:15 GMT 2022","Tue Dec 06 02:21:15 GMT 2022","15","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Default with process",""
"passed","Tue Dec 06 02:21:15 GMT 2022","Tue Dec 06 02:21:15 GMT 2022","3","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with override",""
"passed","Tue Dec 06 02:21:19 GMT 2022","Tue Dec 06 02:21:19 GMT 2022","59","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","passing context api test",""
"failed","Tue Dec 06 02:21:59 GMT 2022","Tue Dec 06 02:22:00 GMT 2022","1260","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression @visual","","","second screenshot",""
"passed","Tue Dec 06 02:21:16 GMT 2022","Tue Dec 06 02:21:16 GMT 2022","312","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Links Usage basic test",""
"passed","Tue Dec 06 02:21:18 GMT 2022","Tue Dec 06 02:21:19 GMT 2022","132","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","api test",""
"passed","Tue Dec 06 02:21:15 GMT 2022","Tue Dec 06 02:21:15 GMT 2022","10","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with environment and override",""
"passed","Tue Dec 06 02:21:23 GMT 2022","Tue Dec 06 02:21:26 GMT 2022","2073","functional","src/tests/functional/codegen-process.spec.ts","Codegen Process to POM @codegen","","","Codegen Phase 2 add POM",""
"passed","Tue Dec 06 02:22:02 GMT 2022","Tue Dec 06 02:22:04 GMT 2022","1676","e2e","src/tests/e2e/login-logout.spec.ts","Tests for Swag","","","Logging in and out with standard user",""
"passed","Tue Dec 06 02:21:28 GMT 2022","Tue Dec 06 02:21:29 GMT 2022","865","functional","src/tests/functional/codegen-process.spec.ts","Codegen Process to POM @codegen","","","Codegen Start New",""
"passed","Tue Dec 06 02:21:17 GMT 2022","Tue Dec 06 02:21:17 GMT 2022","296","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Epics Usage basic test",""
"passed","Tue Dec 06 02:21:26 GMT 2022","Tue Dec 06 02:21:28 GMT 2022","2124","functional","src/tests/functional/codegen-process.spec.ts","Codegen Process to POM @codegen","","","Codegen Final Phase add Workflow",""
"passed","Tue Dec 06 02:21:18 GMT 2022","Tue Dec 06 02:21:18 GMT 2022","303","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Attachments Usage basic test",""
"passed","Tue Dec 06 02:21:16 GMT 2022","Tue Dec 06 02:21:17 GMT 2022","314","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Id Usage basic test",""
"passed","Tue Dec 06 02:21:17 GMT 2022","Tue Dec 06 02:21:18 GMT 2022","399","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Screenshot usage basic test",""
"passed","Tue Dec 06 02:21:17 GMT 2022","Tue Dec 06 02:21:17 GMT 2022","297","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Stories Usage basic test",""
"passed","Tue Dec 06 02:22:06 GMT 2022","Tue Dec 06 02:22:09 GMT 2022","3298","e2e","src/tests/e2e/order.spec.ts","Tests for Swag","","","Order from the inventory and check out with visual regression @visual",""
"passed","Tue Dec 06 02:22:01 GMT 2022","Tue Dec 06 02:22:01 GMT 2022","893","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression @visual","","","third screenshot",""
"passed","Tue Dec 06 02:21:15 GMT 2022","Tue Dec 06 02:21:15 GMT 2022","3","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check local with process",""
