"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 31 23:50:21 GMT 2024","Fri May 31 23:50:22 GMT 2024","265","functional","","Unit Tests for Allure Reports","","","Stories Usage basic test",""
"passed","Fri May 31 23:50:19 GMT 2024","Fri May 31 23:50:19 GMT 2024","7","unit","","Environment Configuration","","","Check Setup Environment Default with override",""
"passed","Fri May 31 23:50:19 GMT 2024","Fri May 31 23:50:19 GMT 2024","12","unit","","Environment Configuration","","","Check Setup Environment Default",""
"passed","Fri May 31 23:50:19 GMT 2024","Fri May 31 23:50:19 GMT 2024","30","unit","","Environment Configuration","","","Check Default with process",""
"skipped","Fri May 31 23:50:39 GMT 2024","Fri May 31 23:50:39 GMT 2024","0","chromium","","Tests for Swag","","","Order from the inventory and check out with visual regression @visual",""
"skipped","Fri May 31 23:50:32 GMT 2024","Fri May 31 23:50:32 GMT 2024","0","functional","","Lighthouse Sample Audit @lighthouse","","","Angular landing page",""
"passed","Fri May 31 23:50:24 GMT 2024","Fri May 31 23:50:26 GMT 2024","2085","functional","","Codegen Process to POM @codegen","","","Codegen raw capture of ordering",""
"skipped","Fri May 31 23:50:39 GMT 2024","Fri May 31 23:50:39 GMT 2024","0","webkit","","Tests for Swag","","","Logging in and out with standard user",""
"passed","Fri May 31 23:50:19 GMT 2024","Fri May 31 23:50:19 GMT 2024","6","unit","","Environment Configuration","","","Check Setup Environment Default with environment",""
"passed","Fri May 31 23:50:28 GMT 2024","Fri May 31 23:50:30 GMT 2024","1858","functional","","Codegen Process to POM @codegen","","","Codegen Phase 2 add POM",""
"passed","Fri May 31 23:50:20 GMT 2024","Fri May 31 23:50:21 GMT 2024","296","functional","","Unit Tests for Allure Reports","","","Links Usage basic test",""
"failed","Fri May 31 23:50:38 GMT 2024","Fri May 31 23:50:39 GMT 2024","972","functional","","Tests for Visual Regression @visual","","","third screenshot",""
"skipped","Fri May 31 23:50:39 GMT 2024","Fri May 31 23:50:39 GMT 2024","0","firefox","","Tests for Swag","","","Order from the inventory and check out with visual regression @visual",""
"passed","Fri May 31 23:50:19 GMT 2024","Fri May 31 23:50:19 GMT 2024","10","unit","","Environment Configuration","","","Check Setup Environment Default with environment and override",""
"passed","Fri May 31 23:50:23 GMT 2024","Fri May 31 23:50:24 GMT 2024","953","functional","","Unit Tests for Playwright API Testing","","","intercept me",""
