"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri May 31 23:05:45 GMT 2024","Fri May 31 23:05:46 GMT 2024","921","functional","","Tests for Visual Regression @visual","","","third screenshot",""
"passed","Fri May 31 23:05:37 GMT 2024","Fri May 31 23:05:39 GMT 2024","2108","functional","","Codegen Process to POM @codegen","","","Codegen Final Phase add Workflow",""
"passed","Fri May 31 23:05:36 GMT 2024","Fri May 31 23:05:37 GMT 2024","1793","functional","","Codegen Process to POM @codegen","","","Codegen Phase 2 add POM",""
"skipped","Fri May 31 23:05:46 GMT 2024","Fri May 31 23:05:46 GMT 2024","1","chromium","","Tests for Swag","","","Order from the inventory and check out",""
"passed","Fri May 31 23:05:32 GMT 2024","Fri May 31 23:05:34 GMT 2024","2010","functional","","Codegen Process to POM @codegen","","","Codegen raw capture of ordering",""
"passed","Fri May 31 23:05:27 GMT 2024","Fri May 31 23:05:27 GMT 2024","10","unit","","Environment Configuration","","","Check Setup Environment Default with environment",""
"passed","Fri May 31 23:05:28 GMT 2024","Fri May 31 23:05:28 GMT 2024","279","functional","","Unit Tests for Allure Reports","","","Links Usage basic test",""
"skipped","Fri May 31 23:05:46 GMT 2024","Fri May 31 23:05:46 GMT 2024","0","firefox","","Tests for Swag","","","Logging in and out with standard user",""
"passed","Fri May 31 23:05:28 GMT 2024","Fri May 31 23:05:29 GMT 2024","282","functional","","Unit Tests for Allure Reports","","","Id Usage basic test",""
"skipped","Fri May 31 23:05:46 GMT 2024","Fri May 31 23:05:46 GMT 2024","0","webkit","","Tests for Swag","","","Order from the inventory and check out with visual regression @visual",""
"passed","Fri May 31 23:05:30 GMT 2024","Fri May 31 23:05:30 GMT 2024","336","functional","","Unit Tests for Playwright API Testing","","","api test",""
"passed","Fri May 31 23:05:29 GMT 2024","Fri May 31 23:05:29 GMT 2024","332","functional","","Unit Tests for Allure Reports","","","Screenshot usage basic test",""
"passed","Fri May 31 23:05:27 GMT 2024","Fri May 31 23:05:27 GMT 2024","6","unit","","Environment Configuration","","","Check NODE ENV",""
"passed","Fri May 31 23:05:34 GMT 2024","Fri May 31 23:05:36 GMT 2024","1827","functional","","Codegen Process to POM @codegen","","","Codegen Phase 1 clean up",""
"skipped","Fri May 31 23:05:46 GMT 2024","Fri May 31 23:05:46 GMT 2024","0","firefox","","Tests for Swag","","","Order from the inventory and check out",""
"skipped","Fri May 31 23:05:46 GMT 2024","Fri May 31 23:05:46 GMT 2024","0","chromium","","Tests for Swag","","","Order from the inventory and check out with visual regression @visual",""
"passed","Fri May 31 23:05:31 GMT 2024","Fri May 31 23:05:32 GMT 2024","958","functional","","Unit Tests for Playwright API Testing","","","intercept me",""
"passed","Fri May 31 23:05:27 GMT 2024","Fri May 31 23:05:28 GMT 2024","673","functional","","Unit Tests for Allure Reports","","","Labels Usage basic test",""
"passed","Fri May 31 23:05:27 GMT 2024","Fri May 31 23:05:27 GMT 2024","6","unit","","Environment Configuration","","","Check local with process",""
"failed","Fri May 31 23:05:44 GMT 2024","Fri May 31 23:05:45 GMT 2024","825","functional","","Tests for Visual Regression @visual","","","second screenshot",""
"passed","Fri May 31 23:05:29 GMT 2024","Fri May 31 23:05:29 GMT 2024","267","functional","","Unit Tests for Allure Reports","","","Stories Usage basic test",""
"passed","Fri May 31 23:05:27 GMT 2024","Fri May 31 23:05:27 GMT 2024","7","unit","","Environment Configuration","","","Check Setup Environment Default with override",""
