"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Nov 17 03:23:25 GMT 2022","Thu Nov 17 03:23:27 GMT 2022","1759","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression","","","second screenshot",""
"passed","Thu Nov 17 03:23:04 GMT 2022","Thu Nov 17 03:23:21 GMT 2022","16883","functional","src/tests/functional/lighthouse.spec.ts","Sample audit example","","","open browser",""
"passed","Thu Nov 17 03:23:00 GMT 2022","Thu Nov 17 03:23:00 GMT 2022","2","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check CI",""
"passed","Thu Nov 17 03:23:02 GMT 2022","Thu Nov 17 03:23:02 GMT 2022","303","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Epics Usage basic test",""
"passed","Thu Nov 17 03:23:30 GMT 2022","Thu Nov 17 03:23:32 GMT 2022","1743","e2e","src/tests/e2e/login-logout.spec.ts","Tests for Swag","","","Logging in and out with standard user",""
"passed","Thu Nov 17 03:23:00 GMT 2022","Thu Nov 17 03:23:00 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check NODE ENV",""
"passed","Thu Nov 17 03:23:03 GMT 2022","Thu Nov 17 03:23:03 GMT 2022","166","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","api test",""
"passed","Thu Nov 17 03:23:00 GMT 2022","Thu Nov 17 03:23:00 GMT 2022","5","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with environment and override",""
"passed","Thu Nov 17 03:23:02 GMT 2022","Thu Nov 17 03:23:03 GMT 2022","319","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Attachments Usage basic test",""
"failed","Thu Nov 17 03:23:28 GMT 2022","Thu Nov 17 03:23:30 GMT 2022","1063","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression","","","third screenshot",""
"passed","Thu Nov 17 03:23:03 GMT 2022","Thu Nov 17 03:23:03 GMT 2022","55","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","passing context api test",""
"passed","Thu Nov 17 03:23:03 GMT 2022","Thu Nov 17 03:23:03 GMT 2022","383","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Steps usage basic test",""
"passed","Thu Nov 17 03:23:00 GMT 2022","Thu Nov 17 03:23:00 GMT 2022","3","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default",""
"passed","Thu Nov 17 03:23:00 GMT 2022","Thu Nov 17 03:23:00 GMT 2022","0","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with environment",""
"failed","Thu Nov 17 03:23:22 GMT 2022","Thu Nov 17 03:23:23 GMT 2022","904","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression","","","My first screenshot",""
"passed","Thu Nov 17 03:23:02 GMT 2022","Thu Nov 17 03:23:02 GMT 2022","195","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Screenshot usage basic test",""
"passed","Thu Nov 17 03:23:01 GMT 2022","Thu Nov 17 03:23:01 GMT 2022","312","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Links Usage basic test",""
"passed","Thu Nov 17 03:23:02 GMT 2022","Thu Nov 17 03:23:02 GMT 2022","316","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Stories Usage basic test",""
"passed","Thu Nov 17 03:23:00 GMT 2022","Thu Nov 17 03:23:00 GMT 2022","12","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Default with process",""
"passed","Thu Nov 17 03:23:00 GMT 2022","Thu Nov 17 03:23:01 GMT 2022","579","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Labels Usage basic test",""
"passed","Thu Nov 17 03:23:01 GMT 2022","Thu Nov 17 03:23:02 GMT 2022","294","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Id Usage basic test",""
"passed","Thu Nov 17 03:23:39 GMT 2022","Thu Nov 17 03:23:41 GMT 2022","2245","e2e","src/tests/e2e/order.spec.ts","Tests for Swag","","","Order from the inventory and check out",""
"passed","Thu Nov 17 03:23:00 GMT 2022","Thu Nov 17 03:23:00 GMT 2022","2","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check local with process",""
"failed","Thu Nov 17 03:23:41 GMT 2022","Thu Nov 17 03:23:44 GMT 2022","2784","e2e","src/tests/e2e/order.spec.ts","Tests for Swag","","","Order from the inventory and check out with visual regression",""
"passed","Thu Nov 17 03:23:00 GMT 2022","Thu Nov 17 03:23:00 GMT 2022","3","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with override",""
"passed","Thu Nov 17 03:23:03 GMT 2022","Thu Nov 17 03:23:04 GMT 2022","846","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","intercept me",""
