"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 16 22:26:27 GMT 2022","Wed Nov 16 22:26:28 GMT 2022","313","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Id Usage basic test",""
"passed","Wed Nov 16 22:26:27 GMT 2022","Wed Nov 16 22:26:27 GMT 2022","329","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Links Usage basic test",""
"passed","Wed Nov 16 22:26:56 GMT 2022","Wed Nov 16 22:26:58 GMT 2022","2699","e2e firefox","src/tests/e2e/order.spec.ts","Tests for Swag","","","test order from the inventory and check out",""
"passed","Wed Nov 16 22:26:28 GMT 2022","Wed Nov 16 22:26:28 GMT 2022","331","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Epics Usage basic test",""
"passed","Wed Nov 16 22:26:26 GMT 2022","Wed Nov 16 22:26:26 GMT 2022","9","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with environment and override",""
"passed","Wed Nov 16 22:26:26 GMT 2022","Wed Nov 16 22:26:27 GMT 2022","814","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Labels Usage basic test",""
"passed","Wed Nov 16 22:26:30 GMT 2022","Wed Nov 16 22:26:47 GMT 2022","17042","functional","src/tests/functional/lighthouse.spec.ts","Sample audit example","","","open browser",""
"passed","Wed Nov 16 22:27:00 GMT 2022","Wed Nov 16 22:27:05 GMT 2022","5126","e2e webkit","src/tests/e2e/login-logout.spec.ts","Tests for Swag","","","test logging in and out with standard user",""
"passed","Wed Nov 16 22:26:29 GMT 2022","Wed Nov 16 22:26:30 GMT 2022","793","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","intercept me",""
"skipped","Wed Nov 16 22:26:52 GMT 2022","Wed Nov 16 22:26:52 GMT 2022","138","e2e","src/tests/e2e/order.spec.ts","Tests for Swag","","","test order from the inventory and check out with visual",""
"passed","Wed Nov 16 22:26:50 GMT 2022","Wed Nov 16 22:26:52 GMT 2022","2144","e2e","src/tests/e2e/order.spec.ts","Tests for Swag","","","test order from the inventory and check out",""
"passed","Wed Nov 16 22:26:28 GMT 2022","Wed Nov 16 22:26:28 GMT 2022","300","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Stories Usage basic test",""
"passed","Wed Nov 16 22:26:29 GMT 2022","Wed Nov 16 22:26:29 GMT 2022","386","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Steps usage basic test",""
"passed","Wed Nov 16 22:26:26 GMT 2022","Wed Nov 16 22:26:26 GMT 2022","3","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check NODE ENV",""
"passed","Wed Nov 16 22:26:26 GMT 2022","Wed Nov 16 22:26:26 GMT 2022","2","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check CI",""
"passed","Wed Nov 16 22:26:26 GMT 2022","Wed Nov 16 22:26:26 GMT 2022","3","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check local with process",""
"passed","Wed Nov 16 22:26:26 GMT 2022","Wed Nov 16 22:26:26 GMT 2022","2","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with override",""
"skipped","Wed Nov 16 22:26:47 GMT 2022","Wed Nov 16 22:26:47 GMT 2022","0","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression","","","third screenshot",""
"skipped","Wed Nov 16 22:27:09 GMT 2022","Wed Nov 16 22:27:09 GMT 2022","282","e2e webkit","src/tests/e2e/order.spec.ts","Tests for Swag","","","test order from the inventory and check out with visual",""
"skipped","Wed Nov 16 22:26:58 GMT 2022","Wed Nov 16 22:26:59 GMT 2022","235","e2e firefox","src/tests/e2e/order.spec.ts","Tests for Swag","","","test order from the inventory and check out with visual",""
"passed","Wed Nov 16 22:26:26 GMT 2022","Wed Nov 16 22:26:26 GMT 2022","0","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with environment",""
"passed","Wed Nov 16 22:26:26 GMT 2022","Wed Nov 16 22:26:26 GMT 2022","3","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default",""
"passed","Wed Nov 16 22:26:26 GMT 2022","Wed Nov 16 22:26:26 GMT 2022","11","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Default with process",""
"passed","Wed Nov 16 22:26:29 GMT 2022","Wed Nov 16 22:26:29 GMT 2022","55","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","passing context api test",""
"passed","Wed Nov 16 22:26:53 GMT 2022","Wed Nov 16 22:26:56 GMT 2022","3193","e2e firefox","src/tests/e2e/login-logout.spec.ts","Tests for Swag","","","test logging in and out with standard user",""
"passed","Wed Nov 16 22:26:28 GMT 2022","Wed Nov 16 22:26:28 GMT 2022","194","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Screenshot usage basic test",""
"skipped","Wed Nov 16 22:26:47 GMT 2022","Wed Nov 16 22:26:47 GMT 2022","0","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression","","","My first screenshot",""
"passed","Wed Nov 16 22:27:05 GMT 2022","Wed Nov 16 22:27:09 GMT 2022","3712","e2e webkit","src/tests/e2e/order.spec.ts","Tests for Swag","","","test order from the inventory and check out",""
"passed","Wed Nov 16 22:26:48 GMT 2022","Wed Nov 16 22:26:50 GMT 2022","1846","e2e","src/tests/e2e/login-logout.spec.ts","Tests for Swag","","","test logging in and out with standard user",""
"passed","Wed Nov 16 22:26:28 GMT 2022","Wed Nov 16 22:26:29 GMT 2022","316","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Attachments Usage basic test",""
"passed","Wed Nov 16 22:26:29 GMT 2022","Wed Nov 16 22:26:29 GMT 2022","121","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","api test",""
"skipped","Wed Nov 16 22:26:47 GMT 2022","Wed Nov 16 22:26:47 GMT 2022","0","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression","","","second screenshot",""
