"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 17 03:11:22 GMT 2022","Thu Nov 17 03:11:22 GMT 2022","1","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with environment",""
"passed","Thu Nov 17 03:11:28 GMT 2022","Thu Nov 17 03:11:28 GMT 2022","253","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","api test",""
"passed","Thu Nov 17 03:11:54 GMT 2022","Thu Nov 17 03:11:58 GMT 2022","4131","e2e firefox","src/tests/e2e/login-logout.spec.ts","Tests for Swag","","","Logging in and out with standard user",""
"passed","Thu Nov 17 03:11:22 GMT 2022","Thu Nov 17 03:11:22 GMT 2022","3","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with override",""
"passed","Thu Nov 17 03:11:25 GMT 2022","Thu Nov 17 03:11:25 GMT 2022","445","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Id Usage basic test",""
"passed","Thu Nov 17 03:11:28 GMT 2022","Thu Nov 17 03:11:28 GMT 2022","146","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","passing context api test",""
"passed","Thu Nov 17 03:11:28 GMT 2022","Thu Nov 17 03:11:29 GMT 2022","899","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","intercept me",""
"passed","Thu Nov 17 03:11:24 GMT 2022","Thu Nov 17 03:11:25 GMT 2022","547","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Links Usage basic test",""
"skipped","Thu Nov 17 03:11:53 GMT 2022","Thu Nov 17 03:11:53 GMT 2022","153","e2e","src/tests/e2e/order.spec.ts","Tests for Swag","","","Order from the inventory and check out with visual regression",""
"passed","Thu Nov 17 03:11:25 GMT 2022","Thu Nov 17 03:11:25 GMT 2022","416","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Epics Usage basic test",""
"skipped","Thu Nov 17 03:12:01 GMT 2022","Thu Nov 17 03:12:01 GMT 2022","246","e2e firefox","src/tests/e2e/order.spec.ts","Tests for Swag","","","Order from the inventory and check out with visual regression",""
"passed","Thu Nov 17 03:11:22 GMT 2022","Thu Nov 17 03:11:22 GMT 2022","3","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check CI",""
"skipped","Thu Nov 17 03:11:48 GMT 2022","Thu Nov 17 03:11:48 GMT 2022","0","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression","","","second screenshot",""
"passed","Thu Nov 17 03:11:22 GMT 2022","Thu Nov 17 03:11:22 GMT 2022","3","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check local with process",""
"passed","Thu Nov 17 03:11:22 GMT 2022","Thu Nov 17 03:11:22 GMT 2022","3","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default",""
"passed","Thu Nov 17 03:11:58 GMT 2022","Thu Nov 17 03:12:01 GMT 2022","3050","e2e firefox","src/tests/e2e/order.spec.ts","Tests for Swag","","","Order from the inventory and check out",""
"passed","Thu Nov 17 03:11:26 GMT 2022","Thu Nov 17 03:11:28 GMT 2022","1263","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Steps usage basic test",""
