"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 11 01:38:04 GMT 2022","Fri Nov 11 01:38:05 GMT 2022","348","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Id Usage basic test",""
"passed","Fri Nov 11 01:38:03 GMT 2022","Fri Nov 11 01:38:03 GMT 2022","1","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with environment",""
"passed","Fri Nov 11 01:38:06 GMT 2022","Fri Nov 11 01:38:07 GMT 2022","245","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","api test",""
"passed","Fri Nov 11 01:38:03 GMT 2022","Fri Nov 11 01:38:03 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check CI",""
"passed","Fri Nov 11 01:38:03 GMT 2022","Fri Nov 11 01:38:03 GMT 2022","3","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default",""
"passed","Fri Nov 11 01:38:03 GMT 2022","Fri Nov 11 01:38:03 GMT 2022","11","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Default with process",""
"passed","Fri Nov 11 01:38:06 GMT 2022","Fri Nov 11 01:38:06 GMT 2022","320","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Attachments Usage basic test",""
"passed","Fri Nov 11 01:38:03 GMT 2022","Fri Nov 11 01:38:03 GMT 2022","3","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check local with process",""
"passed","Fri Nov 11 01:38:04 GMT 2022","Fri Nov 11 01:38:04 GMT 2022","326","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Links Usage basic test",""
"passed","Fri Nov 11 01:38:06 GMT 2022","Fri Nov 11 01:38:06 GMT 2022","414","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Steps usage basic test",""
"passed","Fri Nov 11 01:38:05 GMT 2022","Fri Nov 11 01:38:06 GMT 2022","194","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Screenshot usage basic test",""
"failed","Fri Nov 11 01:38:29 GMT 2022","Fri Nov 11 01:38:30 GMT 2022","1074","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression","","","second screenshot",""
"passed","Fri Nov 11 01:38:05 GMT 2022","Fri Nov 11 01:38:05 GMT 2022","331","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Epics Usage basic test",""
"failed","Fri Nov 11 01:38:26 GMT 2022","Fri Nov 11 01:38:27 GMT 2022","1251","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression","","","My first screenshot",""
"passed","Fri Nov 11 01:38:08 GMT 2022","Fri Nov 11 01:38:25 GMT 2022","17177","functional","src/tests/functional/lighthouse.spec.ts","Sample audit example","","","open browser",""
"passed","Fri Nov 11 01:38:03 GMT 2022","Fri Nov 11 01:38:03 GMT 2022","5","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with environment and override",""
"passed","Fri Nov 11 01:38:07 GMT 2022","Fri Nov 11 01:38:07 GMT 2022","128","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","passing context api test",""
"passed","Fri Nov 11 01:38:07 GMT 2022","Fri Nov 11 01:38:07 GMT 2022","812","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","intercept me",""
"passed","Fri Nov 11 01:38:03 GMT 2022","Fri Nov 11 01:38:03 GMT 2022","2","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with override",""
"passed","Fri Nov 11 01:38:05 GMT 2022","Fri Nov 11 01:38:05 GMT 2022","332","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Stories Usage basic test",""
"passed","Fri Nov 11 01:38:03 GMT 2022","Fri Nov 11 01:38:04 GMT 2022","823","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Labels Usage basic test",""
"passed","Fri Nov 11 01:38:03 GMT 2022","Fri Nov 11 01:38:03 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check NODE ENV",""
